Request Index,Request Time (Seconds),vendor1 API Available,vendor2 API Available,vendor3 API Available,vendor1 Is Down,vendor2 Is Down,vendor3 Is Down,vendor1 CTM Success Percent,vendor2 CTM Success Percent,vendor3 CTM Success Percent,vendor1 FTM Failure Percent,vendor2 FTM Failure Percent,vendor3 FTM Failure Percent,vendor1 Traffic Ratio,vendor2 Traffic Ratio,vendor3 Traffic Ratio,Vendors tried
13359,16385,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13360,16385,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13361,16385,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13362,16386,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13363,16386,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13364,16386,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13365,16388,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13366,16388,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13367,16388,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13368,16388,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13369,16389,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13370,16389,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13371,16389,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13372,16389,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13373,16389,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13374,16389,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13375,16390,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13376,16390,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13377,16390,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13378,16391,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13379,16391,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13380,16392,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13381,16392,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13382,16392,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13383,16392,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13384,16393,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13385,16394,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13386,16394,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13387,16395,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13388,16396,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13389,16396,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13390,16396,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13391,16397,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13392,16397,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13393,16398,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13394,16399,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13395,16399,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13396,16400,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13397,16400,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13398,16402,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13399,16403,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13400,16405,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13401,16405,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13402,16406,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13403,16410,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13404,16410,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13405,16411,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13406,16412,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13407,16413,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13408,16414,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13409,16417,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13410,16418,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13411,16418,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13412,16419,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13413,16419,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13414,16420,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13415,16421,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13416,16421,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13417,16423,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13418,16424,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13419,16424,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13420,16425,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13421,16428,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13422,16428,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13423,16429,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13424,16429,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13425,16430,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13426,16430,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13427,16431,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13428,16432,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13429,16434,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13430,16435,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13431,16437,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13432,16438,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13433,16440,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13434,16441,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13435,16443,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13436,16443,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13437,16445,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13438,16445,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13439,16446,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13440,16447,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13441,16448,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13442,16449,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13443,16450,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13444,16450,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13445,16452,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13446,16452,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13447,16453,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13448,16453,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13449,16454,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13450,16454,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13451,16454,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13452,16455,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13453,16456,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13454,16456,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13455,16456,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13456,16457,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13457,16457,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13458,16458,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13459,16460,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13460,16460,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13461,16460,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13462,16461,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13463,16461,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13464,16462,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13465,16462,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13466,16462,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13467,16462,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13468,16462,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13469,16462,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13470,16463,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13471,16464,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13472,16465,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13473,16466,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13474,16467,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13475,16468,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13476,16468,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13477,16469,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13478,16469,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13479,16469,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13480,16470,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13481,16472,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13482,16472,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13483,16473,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13484,16473,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13485,16475,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13486,16475,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13487,16476,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13488,16477,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13489,16477,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13490,16478,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13491,16478,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13492,16479,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13493,16480,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13494,16481,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13495,16481,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13496,16482,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13497,16482,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13498,16483,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13499,16485,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13500,16485,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13501,16485,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13502,16487,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13503,16487,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13504,16488,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13505,16489,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13506,16491,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13507,16491,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13508,16492,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13509,16493,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13510,16493,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13511,16494,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13512,16495,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13513,16497,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13514,16498,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13515,16498,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13516,16498,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13517,16498,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13518,16498,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13519,16498,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13520,16499,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13521,16501,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13522,16505,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13523,16507,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13524,16508,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13525,16510,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13526,16513,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13527,16514,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13528,16517,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13529,16523,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13530,16524,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13531,16524,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13532,16525,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13533,16525,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13534,16525,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13535,16527,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13536,16529,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13537,16531,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13538,16531,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13539,16531,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13540,16533,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13541,16535,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13542,16536,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13543,16537,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13544,16539,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13545,16539,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13546,16540,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13547,16541,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13548,16542,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13549,16542,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13550,16546,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13551,16546,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13552,16548,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13553,16548,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13554,16549,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13555,16550,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13556,16554,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13557,16554,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13558,16558,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
13559,16566,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13560,16567,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13561,16568,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13562,16574,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13563,16578,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13564,16581,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13565,16581,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13566,16583,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13567,16586,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13568,16586,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13569,16589,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13570,16591,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13571,16594,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13572,16598,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13573,16601,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13574,16605,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13575,16610,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13576,16614,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13577,16623,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13578,16627,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13579,16627,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13580,16628,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13581,16628,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13582,16629,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13583,16629,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13584,16630,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13585,16630,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13586,16632,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13587,16632,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13588,16633,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13589,16634,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13590,16636,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13591,16638,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13592,16638,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13593,16644,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13594,16645,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
13595,16648,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13596,16649,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13597,16650,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
13598,16650,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
